Data_Publicacao,Manchete,Score_IA,Classificacao
2024-06-11 07:00:00,$40 Million Settlement With Bitcoin Billionaire And Company Shows The D.C. False Claims Act’s New Tax Provision Has Sharp Teeth - JD Supra,-0.1295,Negativo (Vender)
2024-06-11 07:00:00,"Maple Grove man loses $22,000 to scam caller - kare11.com",-0.3,Negativo (Vender)
2024-06-12 07:00:00,Short sellers pile $3bn into Bitcoin miner bets in ‘very squeezable’ trade - dlnews.com,0.1,Neutro
2024-06-12 07:00:00,Bitcoin miner Riot Platforms attacks takeover target Bitfarms over poison pill - Reuters,0.0,Neutro
2024-06-12 07:00:00,Bitcoin ETFs are supercharging this popular crypto-trading strategy — what you need to know - MarketWatch,0.6,Positivo (Comprar)
2024-06-12 07:00:00,Is There A Problem With Bitcoin’s Scalability? - Forbes,0.0,Neutro
2024-06-12 07:00:00,Bitcoin Suisse issues digital bond on Obligate platform - ledgerinsights.com,0.0,Neutro
2024-06-12 07:00:00,Understanding the Difference Between Spot Bitcoin ETFs and Physical Bitcoin ETPs - CoinShares,0.0,Neutro
2024-06-12 07:00:00,Bitcoin Mining’s Vast Energy Use Slips Under the Radar - Asia Sentinel,0.0,Neutro
2024-06-12 07:00:00,'People are losing enormous amounts of money': Arizona AG seeing alarming rise in Bitcoin scams - ABC15 Arizona,-0.05,Neutro
2024-06-12 07:00:00,Still Misperceived? A Fresh Look at Bitcoin Volatility - CFA Institute,0.3,Positivo (Comprar)
2024-06-13 07:00:00,"MicroStrategy To Buy More Bitcoin, Plans to Raise $500 Million - Investopedia",0.5,Positivo (Comprar)
2024-06-13 07:00:00,Donald Trump talks bitcoin mining and policy at Mar-a-Lago - Axios,0.0,Neutro
2024-06-13 07:00:00,Crypto ETFs: Ether Not an Either/Or Story With Bitcoin - ETF Trends,0.0,Neutro
2024-06-13 07:00:00,"Amid power grid concerns, Texas lawmakers change tune on Bitcoin mining - WFAA",0.0,Neutro
2024-06-13 07:00:00,Bitcoin Mining Stabilizes Power Grids Strained by AI Data Centers - CoinDesk,0.0,Neutro
2024-06-13 07:00:00,Wright is Wrong: High Court rules that Dr Craig Wright is not the creator of Bitcoin | Inside Disputes | Global law firm - Norton Rose Fulbright,0.012,Neutro
2024-06-13 07:00:00,Trump enlists bitcoin to save fossil fuels - E&E News by POLITICO,0.0,Neutro
2024-06-13 07:00:00,Bitcoin miners at Donald Trump's closed-door event say he thinks bitcoin can help win AI arms race - CNBC,0.8,Positivo (Comprar)
2024-06-13 07:00:00,"Analysis | Having locked up actual miners, Trump tries to woo bitcoin ones - The Washington Post",-0.05,Neutro
2024-06-14 07:00:00,Bankrolling Bitcoin pollution: How Big Finance supports a new climate threat - greenpeace.org,0.0682,Neutro
2024-06-14 07:00:00,"Bernstein analysts raise bitcoin price target to $200,000 by end of 2025 - The Block",0.0,Neutro
2024-06-14 07:00:00,Jaspreet Singh Cuts Some Bitcoin — Why It Should Make You Examine Your Portfolio - Yahoo Finance,0.0,Neutro
2024-06-14 07:00:00,Is Texas breaking up with bitcoin miners? Lawmakers react to power load growth. - San Antonio Express-News,0.0,Neutro
2024-06-14 07:00:00,Why we need philosophers to explain bitcoin: A review of ‘Resistance Money’ - Blockworks,0.0,Neutro
2024-06-14 07:00:00,"Bernstein: Bitcoin Price Could Hit $200,000 Next Year And Then Head For $1,000,000 - Forbes",0.0,Neutro
2024-06-14 07:00:00,North Texas officer confronts man on phone scamming elderly woman: 'You freaking moron!' - FOX 4 News Dallas-Fort Worth,-0.35,Negativo (Vender)
2024-06-14 07:00:00,"New Report Finds Large, Mainstream Financial Firms are Financing Bitcoin’s Carbon Emissions - greenpeace.org",0.1169,Positivo (Comprar)
2024-06-14 07:00:00,"Texas lawmakers sour on bitcoin mining, fearing large power needs - Houston Chronicle",0.0321,Neutro
2024-06-14 12:01:41,"1,000 BTC to USD: Convert Bitcoin (BTC) to US Dollars (USD) - Revolut",0.0,Neutro
2024-06-15 07:00:00,Donald Trump flips on crypto: From 'scam' to building a 'crypto army' - NBC News,0.0,Neutro
2024-06-15 07:00:00,"Bitcoin will hit $500,000 by the end of this decade as ETF demand booms, Bernstein says - markets.businessinsider.com",0.0,Neutro
2024-06-15 07:00:00,T-Mobile owner Deutsche Telekom will soon mine Bitcoin in addition to running nodes - The Block,0.0,Neutro
2024-06-17 07:00:00,"Bitcoin can’t maintain momentum after regaining $70,000 foothold earlier in June - Fortune",0.0,Neutro
2024-06-17 07:00:00,Deutsche Telekom plans Bitcoin mining pilot to improve energy efficiency - ledgerinsights.com,0.0,Neutro
2024-06-17 07:00:00,Bitcoin’s dwindling volatility signals maturity - Kaiko - Research,0.0,Neutro
2024-06-17 07:00:00,Understanding the Bitcoin Price Drop and Market Impact - The Dales Report,0.0,Neutro
2024-06-17 07:00:00,Cryptocurrency Market News: Bitcoin Creeps Up But Still Under $70K - Investopedia,0.0,Neutro
2024-06-18 07:00:00,"Bitcoin drifts back under $65,000 for the first time in more than a month - CNBC",0.25,Positivo (Comprar)
2024-06-18 07:00:00,Bitcoin Slips While Altcoins Dive. What’s Driving the Crypto Fall. - Barron's,0.0,Neutro
2024-06-18 07:00:00,The Bitcoin Advantage: Enhancing Real-world Portfolios - CoinShares,0.0,Neutro
2024-06-18 07:00:00,"CleanSpark Announces Acquisition of Five New Bitcoin Mining Facilities in Georgia, Adding 60 MW of Infrastructure - PR Newswire",0.1364,Positivo (Comprar)
2024-06-19 07:00:00,Ethiopia approves CBDC law as it pursues bitcoin mining policies - Central Banking,0.0,Neutro
2024-06-19 07:00:00,"Should You Buy Bitcoin While It's Less Than $70,000? - Yahoo Finance",-0.1667,Negativo (Vender)
2024-06-19 07:00:00,Bitcoin ETF launches on Australia's main stock exchange - Reuters,0.1667,Positivo (Comprar)
2024-06-20 07:00:00,Winklevoss twins donate $2 million in bitcoin to support Trump - Reuters,0.0,Neutro
2024-06-20 07:00:00,"Bitcoin is sending a warning that the stock market is about to sell off, Stifel says - markets.businessinsider.com",0.0,Neutro
2024-06-20 07:00:00,It’s now possible to invest in bitcoin on Australia’s largest stock exchange. Is the currency going mainstream? - The Conversation,0.0,Neutro
2024-06-20 07:00:00,"Bitcoin weakness flags ‘imminent summer S&P 500 correction,’ says Stifel - MarketWatch",0.0,Neutro
2024-06-21 07:00:00,Bitcoin Dips 3.5% as German Government Sells $325 Million BTC Over Two Days - Decrypt,0.0,Neutro
2024-06-21 13:27:51,Convert 0.27 Bitcoin to USD | Bitcoin Price in US Dollars - Revolut,0.0,Neutro
2024-06-22 07:00:00,Who is Bitcoin creator Satoshi Nakamoto? - The Block,0.0,Neutro
2024-06-23 07:00:00,84-year-old woman gets happy ending after White Settlement police intervene in Bitcoin scam - Fort Worth Star-Telegram,0.3667,Positivo (Comprar)
2024-06-23 07:00:00,"White Settlement police give $23,900 check to elderly woman who was nearly a victim in scam - FOX 4 News Dallas-Fort Worth",0.075,Neutro
2024-06-24 07:00:00,June 2024: Supply Overhang Weighs on Bitcoin - Grayscale,0.0,Neutro
2024-06-24 07:00:00,Experts Forecast Bitcoin To Hit $1 Million Within A Decade Amid Crypto Boom - Forbes,0.0,Neutro
2024-06-24 07:00:00,"Why Is Bitcoin Down? Crypto Selloff Sends BTC Price To Below $60,000 - Forbes",-0.1556,Negativo (Vender)
2024-06-24 07:00:00,"Bitcoin tumbles below $60,000 to start the week - CNBC",0.0,Neutro
2024-06-25 07:00:00,"Historically, a Falling Bitcoin Price in June Means Double-Digit Gains in July - unchainedcrypto.com",0.0,Neutro
2024-06-25 07:00:00,Julian Assange's Family Is Raising Funds For Him With Bitcoin - Forbes,0.0,Neutro
2024-06-25 20:04:38,"Hedge Funds Are Doing The Bitcoin Basis Trade, And You Can Too - Finimize",0.0,Neutro
2024-06-26 07:00:00,Palestinian Taxi Driver Uses Bitcoin To Save Civilians In Gaza - Bitcoin Magazine,0.0,Neutro
2024-06-27 07:00:00,Newly-proposed stacked ETF wants to give investors leveraged exposure to bitcoin and gold - The Block,0.2,Positivo (Comprar)
2024-06-27 07:00:00,Crypto catches M&A frenzy as bitcoin miners chase AI boom - CNBC,0.0,Neutro
2024-06-27 07:00:00,Sizing the Market for the Ethereum ETF | Bitcoin ETF Inflows Insight - galaxy.com,0.0,Neutro
2024-06-28 07:00:00,Inside a Violent Gang's Ruthless Crypto-Stealing Home Invasion Spree - WIRED,-0.9,Negativo (Vender)
2024-06-28 07:00:00,Bitcoin Dust Issue Causes and How to Handle It - Investopedia,0.0,Neutro
2024-06-28 07:00:00,Peter Thiel continues holding Bitcoin despite reservations - The Block,0.0,Neutro
2024-06-28 07:00:00,Why So Many Bitcoin Mining Companies Are Pivoting to AI - Time Magazine,0.5,Positivo (Comprar)
2024-06-28 07:00:00,Mid-Year Review: VanEck’s 15 Crypto Predictions for 2024 - VanEck,0.0,Neutro
2024-07-01 07:00:00,Gemini signs 5-year bitcoin sponsorship deal with Peter McCormack's football club - The Block,0.0,Neutro
2024-07-01 07:00:00,"Tom Lee stands by $150,000 bitcoin forecast, says 10-year Mt. Gox overhang should disappear in second half - CNBC",-0.0833,Neutro
2024-07-01 07:00:00,Collapsed bitcoin exchange Mt. Gox is about to unload $9 billion of coins onto the market. Here's what it means - CNBC,0.0,Neutro
2024-07-02 07:00:00,"History suggests bitcoin will likely hit a new all-time high this year, report says - CNBC",0.0988,Neutro
2024-07-03 07:00:00,Limestone Bitcoin miner GRIID merging with larger company - WJHL,0.0,Neutro
2024-07-04 07:00:00,Bitcoin slides to two-month low as Fed signals it's not ready to cut rates yet - CNBC,-0.05,Neutro
2024-07-05 07:00:00,"After a 10-Year Wait, Mt. Gox Bitcoin Is Finally Being Returned - WIRED",0.0,Neutro
2024-07-05 07:00:00,Traders look to crypto Trump trade to lift flagging bitcoin price - Financial Times,0.0,Neutro
2024-07-05 07:00:00,Mt. Gox begins repaying bitcoin to creditors a decade after exchange's collapse. What it means - CNBC,0.0,Neutro
2024-07-05 07:00:00,"Bitcoin Falls to Below $56,000. Why the Crypto Is Set to Tumble Further. - Barron's",0.0,Neutro
2024-07-05 07:00:00,Over $170 billion wiped off cryptocurrencies as market tanks on Mt. Gox bitcoin payout fears - CNBC,0.0,Neutro
2024-07-05 07:00:00,"Bitcoin at lowest since February, despite gains for stocks - InvestmentNews",0.0,Neutro
2024-07-05 07:00:00,Bitcoin set for worst week in nearly a year on Mt. Gox liquidation fears - Reuters,-0.45,Negativo (Vender)
2024-07-06 07:00:00,First Bilateral Option on a Bitcoin Volatility Index - Markets Media,0.25,Positivo (Comprar)
2024-07-06 11:09:59,Convert 0.92 Bitcoin to USD | Bitcoin Price in US Dollars - Revolut,0.0,Neutro
2024-07-08 07:00:00,Bitcoin Drops as German Government Unloads Over $900M Worth of BTC - CoinDesk,0.15,Positivo (Comprar)
2024-07-08 07:00:00,‘We’re Living in a Nightmare:’ Inside the Health Crisis of a Texas Bitcoin Town - Time Magazine,0.0,Neutro
2024-07-08 07:00:00,The German government owns around $2 billion in bitcoin — and it's freaking out crypto investors - CNBC,0.0,Neutro
2024-07-09 07:00:00,Germany’s sale of seized Bitcoin could be dampening BTC prices further - Euronews.com,0.0,Neutro
2024-07-09 07:00:00,Crypto-Mining Creates New Environmental Injustices for Black Texans - Capital B News,-0.0152,Neutro
2024-07-09 07:00:00,Cheat Sheet: How To Answer Questions On Bitcoin - VanEck,0.0,Neutro
2024-07-09 07:00:00,Bitcoin in El Salvador: The Ethics of Cryptocurrency in Emerging Economies - Markkula Center for Applied Ethics - Santa Clara University,-0.1,Neutro
2024-07-09 07:00:00,It's Not Germany Selling Bitcoin. It's One of Its States and It Has No Choice. - Yahoo Finance,0.0,Neutro
2024-07-09 09:51:06,"5,000 BTC to USD: Convert Bitcoin (BTC) to US Dollars (USD) - Revolut",0.0,Neutro
2024-07-10 07:00:00,Donald Trump to address Bitcoin 2024 conference on July 27 - Reuters,0.0,Neutro
2024-07-10 07:00:00,Texas leaders worry that Bitcoin mines threaten to crash the state power grid - The Texas Tribune,0.0,Neutro
2024-07-11 07:00:00,Firms launch options on swap-based Bitcoin ETF - Reuters,0.0,Neutro
2024-07-11 07:00:00,Crypto theft doubles to $1.38B - Payments Dive,0.0,Neutro
2024-07-11 07:00:00,EIA prepares for second attempt to survey bitcoin miners about electricity consumption - Utility Dive,0.0,Neutro
2024-07-12 07:00:00,Consumer Alert: Beware of Getting Scammed on Bitcoin ATMs - NCDOJ (.gov),0.0,Neutro
2024-07-12 07:00:00,Bitcoin (BTC) ETFs See Best Weekly Inflows Since May After Price Swoon - Bloomberg,1.0,Positivo (Comprar)
2024-07-12 07:00:00,The town was healthy before the bitcoin mine. Then mysterious illnesses started - The Times,0.25,Positivo (Comprar)
2024-07-14 07:00:00,Germany Sells Off Final Bitcoin Reserves From Initial $3B Worth of Holdings - Yahoo Finance,0.1,Neutro
2024-07-14 07:00:00,Trump still scheduled to speak at Bitcoin Conference in Nashville - WSMV,0.0,Neutro
2024-07-15 07:00:00,"BlackRock's Larry Fink says he's a 'major believer' in bitcoin, is worried about government deficits - CNBC",0.0625,Neutro
2024-07-15 07:00:00,Texas Leaders Worry Bitcoin Mines and Big Data Will Crash the Power Grid - Mother Jones,0.0,Neutro
2024-07-15 07:00:00,Bitcoin soars to two-week high after Trump attack - Reuters,0.16,Positivo (Comprar)
2024-07-15 07:00:00,Bitcoin (BTC) Rises as Trump Rally Shooting Seen Increasing Re-Election Odds - Bloomberg,0.0,Neutro
2024-07-15 07:00:00,Reflections On Bitcoin Culture - Bitcoin Magazine,0.0,Neutro
2024-07-16 07:00:00,Case of man who falsely claimed to be bitcoin inventor referred to CPS - The Guardian,-0.4,Negativo (Vender)
2024-07-16 07:00:00,Craig Wright Faces Perjury Investigation Over Claims He Created Bitcoin - WIRED,0.0,Neutro
2024-07-16 07:00:00,"'Bitcoin Is A Legitimate Financial Instrument,' Says BlackRock CEO Larry Fink - Yahoo Finance",0.0,Neutro
2024-07-16 07:00:00,Crypto Insights | July 2024 - CME Group,0.0,Neutro
2024-07-16 07:00:00,VanEck to offer bitcoin ETN in French pension plans - ETF Stream,0.0,Neutro
2024-07-16 07:00:00,Donald Trump's VP pick J.D. Vance owns Bitcoin worth as much as a quarter-million dollars - qz.com,0.25,Positivo (Comprar)
2024-07-16 07:00:00,Man who claimed to be inventor of bitcoin referred to UK prosecutors for alleged perjury - CNBC,-0.1,Neutro
2024-07-16 07:00:00,"Tiny Texas Village Seeks Billion-Dollar Bitcoin Miner to Pave Potholes, Scare Dogs Away - WIRED",0.0,Neutro
2024-07-16 07:00:00,"Money launderers are increasingly turning to crypto to conceal flow of funds, Chainalysis says - CNBC",0.0,Neutro
2024-07-17 07:00:00,A Zero-Knowledge Proof Is Verified On Bitcoin For The First Time In History - Bitcoin Magazine,0.25,Positivo (Comprar)
2024-07-17 07:00:00,"How the Crypto World Learned to Love Donald Trump, J.D. Vance, and Project 2025 - Time Magazine",0.5,Positivo (Comprar)
2024-07-17 07:00:00,Republicans are embracing crypto - marketplace.org,0.0,Neutro
2024-07-18 07:00:00,Raleigh woman warns others after experiencing Bitcoin ATM scam - WRAL,0.0,Neutro
2024-07-18 07:00:00,"Trump Bitcoin Conference fundraiser tickets top out at $844,600 for Nashville soiree - CNBC",0.5,Positivo (Comprar)
2024-07-18 07:00:00,"Bye-bye bitcoin, hello AI: Texas miners leave crypto for next new wave - CNBC",0.0682,Neutro
2024-07-18 07:00:00,Crypto cowboys have found paradise in Paraguay - The Economist,0.0,Neutro
2024-07-19 07:00:00,Charity with Ties to Hamas Uses Obscure Platforms to Process Bitcoin Donations - Kharon,0.0,Neutro
2024-07-19 07:00:00,"Hugh Hendry: Bitcoin can triple, here’s why - Yahoo Finance",0.0,Neutro
2024-07-19 07:00:00,"Bitcoin Daily Transaction Volume Surpasses Visa, Mastercard - PaymentsJournal",0.0,Neutro
2024-07-19 07:00:00,Britain Has a $5 Billion Bitcoin Stash. Reeves Can Unleash It. - Bloomberg,0.0,Neutro
2024-07-22 07:00:00,Hong Kong to launch Asia's first inverse bitcoin ETF - Reuters,0.25,Positivo (Comprar)
2024-07-22 07:00:00,Are Two Cryptos Better Than One for a 60/40 Portfolio? - Morningstar,0.5,Positivo (Comprar)
2024-07-22 07:00:00,Can Bitcoin miners turn AI data centres into a new goldmine? - Bobsguide,0.1364,Positivo (Comprar)
2024-07-23 07:00:00,Bitcoin Layer 2 Bitlayer reaches $300 million valuation with new funding from Franklin Templeton and others - The Block,0.1364,Positivo (Comprar)
2024-07-24 06:57:13,UAE Bitcoin Mining Facility Ribbon Cutting | MARA x Zero Two - MARA Holdings,-0.6,Negativo (Vender)
2024-07-24 07:00:00,"Will China Unban Bitcoin, Creating A Huge Bitcoin Price Bump? - Forbes",0.4,Positivo (Comprar)
2024-07-24 07:00:00,Mt. Gox creditors to start receiving bitcoin and bitcoin cash from Bitstamp on Thursday - The Block,0.0,Neutro
2024-07-24 07:00:00,Bitcoin Is Cash For The Internet - Bitcoin Magazine,0.0,Neutro
2024-07-24 07:00:00,ProtonMail Maker Proton Is Launching Its Own Bitcoin Wallet - Bitcoin Magazine,0.6,Positivo (Comprar)
2024-07-25 07:00:00,"Trump raises more than $4 million in bitcoin, other digital coins as crypto support pays off - CNBC",0.125,Positivo (Comprar)
2024-07-25 07:00:00,Power-Thirsty Bitcoin Miners Are Flooding the Energy Center of Texas - Texas Monthly,-0.1,Neutro
2024-07-25 07:00:00,MicroStrategy and Bitcoin Magazine Launch “Bitcoin for Corporations” at The Bitcoin Conference - Bitcoin Magazine,0.0,Neutro
2024-07-25 07:00:00,"Bitcoin Price Could Skyrocket to $52 Million by 2050, Says VanEck—Here's Why - Decrypt",0.0,Neutro
2024-07-25 07:00:00,"Trump, Republicans court crypto votes and dollars at 'Bitcoin 2024' conference - Reuters",0.0,Neutro
2024-07-25 07:00:00,Trump says crypto will save the fossil fuel industry. Spoiler alert: It's magical thinking - WBUR,0.5,Positivo (Comprar)
2024-07-26 07:00:00,"Judge rules RPD must give cash involved in scams to Bitcoin ATM operators, not victims - WRAL",0.0,Neutro
2024-07-26 07:00:00,No more bitcoin for one Springfield business - Illinois Times,-0.25,Negativo (Vender)
2024-07-26 07:00:00,Trump to headline major bitcoin conference - CNBC,0.0625,Neutro
2024-07-26 07:00:00,Trump to address friendly crowd at Bitcoin conference Saturday - Axios,0.375,Positivo (Comprar)
2024-07-26 07:00:00,"Bitcoin to Account for 7% of Global Wealth, Surge in Price to $13M in 21 Years: Michael Saylor - CoinDesk",0.0,Neutro
2024-07-26 07:00:00,Michigan state pension fund makes $6.6 million bitcoin ETF investment - Reuters,0.0,Neutro
2024-07-26 07:00:00,Scott Highlights Bitcoin’s Potential at ‘Bitcoin 2024’ Conference - U.S. Senate (.gov),0.0,Neutro
